iter	Passed	Remaining
1650	21821	242519
1651	21834	242500
1652	21847	242486
1653	21860	242470
1654	21873	242458
1655	21886	242448
1656	21900	242436
1657	21913	242420
1658	21926	242410
1659	21939	242396
1660	21953	242382
1661	21966	242368
1662	21979	242353
1663	21992	242340
1664	22005	242328
1665	22018	242311
1666	22031	242297
1667	22044	242280
1668	22057	242266
1669	22070	242246
1670	22083	242233
1671	22096	242217
1672	22109	242201
1673	22121	242178
1674	22135	242164
1675	22148	242150
1676	22161	242136
1677	22174	242122
1678	22187	242104
1679	22200	242090
1680	22213	242071
1681	22225	242050
1682	22239	242039
1683	22252	242024
1684	22265	242009
1685	22278	241995
1686	22291	241977
1687	22304	241961
1688	22316	241943
1689	22329	241926
1690	22342	241911
1691	22355	241897
1692	22369	241889
1693	22382	241875
1694	22395	241858
1695	22408	241844
1696	22421	241829
1697	22434	241816
1698	22448	241802
1699	22461	241787
1700	22474	241773
1701	22487	241758
1702	22501	241759
1703	22515	241750
1704	22528	241737
1705	22541	241719
1706	22554	241704
1707	22567	241692
1708	22580	241678
1709	22593	241663
1710	22606	241647
1711	22619	241627
1712	22632	241614
1713	22646	241602
1714	22659	241589
1715	22672	241579
1716	22685	241561
1717	22698	241542
1718	22711	241527
1719	22724	241508
1720	22736	241490
1721	22749	241471
1722	22762	241456
1723	22775	241443
1724	22788	241422
1725	22801	241407
1726	22814	241392
1727	22827	241377
1728	22840	241360
1729	22852	241341
1730	22865	241326
1731	22878	241307
1732	22891	241292
1733	22904	241277
1734	22917	241260
1735	22930	241245
1736	22943	241230
1737	22958	241240
1738	22973	241239
1739	22987	241233
1740	22999	241215
1741	23012	241200
1742	23025	241184
1743	23039	241170
1744	23051	241151
1745	23064	241130
1746	23077	241120
1747	23090	241106
1748	23104	241095
1749	23117	241083
1750	23131	241072
1751	23145	241077
1752	23159	241071
1753	23175	241081
1754	23188	241071
1755	23202	241060
1756	23215	241050
1757	23229	241039
1758	23242	241028
1759	23256	241020
1760	23269	241008
1761	23283	241000
1762	23296	240986
1763	23310	240980
1764	23323	240968
1765	23337	240960
1766	23351	240954
1767	23365	240945
1768	23381	240966
1769	23394	240952
1770	23407	240939
1771	23420	240924
1772	23433	240904
1773	23446	240891
1774	23460	240880
1775	23473	240866
1776	23486	240853
1777	23499	240841
1778	23513	240830
1779	23526	240819
1780	23539	240804
1781	23553	240792
1782	23567	240785
1783	23580	240775
1784	23596	240794
1785	23610	240787
1786	23624	240777
1787	23637	240766
1788	23650	240753
1789	23664	240740
1790	23677	240729
1791	23691	240717
1792	23703	240699
1793	23717	240687
1794	23729	240668
1795	23742	240650
1796	23755	240637
1797	23768	240621
1798	23781	240608
1799	23794	240587
1800	23810	240602
1801	23822	240583
1802	23835	240564
1803	23848	240549
1804	23861	240532
1805	23874	240511
1806	23886	240493
1807	23898	240470
1808	23911	240451
1809	23926	240454
1810	23938	240432
1811	23951	240414
1812	23994	240696
1813	24022	240831
1814	24038	240851
1815	24064	240965
1816	24079	240966
1817	24105	241083
1818	24124	241125
1819	24153	241270
1820	24176	241353
1821	24190	241346
1822	24207	241370
1823	24220	241350
1824	24232	241328
1825	24246	241318
1826	24274	241456
1827	24287	241437
1828	24316	241580
1829	24332	241592
1830	24344	241572
1831	24360	241585
1832	24374	241580
1833	24388	241568
1834	24401	241558
1835	24414	241541
1836	24428	241533
1837	24442	241522
1838	24458	241537
1839	24472	241534
1840	24485	241515
1841	24511	241628
1842	24524	241615
1843	24540	241621
1844	24554	241616
1845	24567	241600
1846	24580	241588
1847	24593	241573
1848	24606	241554
1849	24620	241542
1850	24633	241533
1851	24646	241514
1852	24658	241490
1853	24671	241475
1854	24685	241462
1855	24702	241488
1856	24715	241473
1857	24728	241458
1858	24741	241443
1859	24755	241431
1860	24767	241408
1861	24780	241389
1862	24796	241406
1863	24809	241386
1864	24822	241366
1865	24838	241383
1866	24851	241363
1867	24864	241346
1868	24876	241327
1869	24890	241316
1870	24903	241301
1871	24916	241283
1872	24929	241264
1873	24941	241244
1874	24956	241249
1875	24969	241227
1876	24981	241206
1877	24994	241185
1878	25006	241164
1879	25019	241145
1880	25031	241123
1881	25045	241108
1882	25057	241090
1883	25072	241089
1884	25085	241076
1885	25098	241059
1886	25111	241041
1887	25124	241021
1888	25137	241004
1889	25150	240990
1890	25163	240976
1891	25176	240961
1892	25189	240942
1893	25202	240928
1894	25215	240911
1895	25228	240892
1896	25240	240873
1897	25254	240858
1898	25266	240839
1899	25279	240820
1900	25292	240803
1901	25305	240789
1902	25318	240770
1903	25331	240754
1904	25344	240737
1905	25356	240716
1906	25369	240696
1907	25381	240676
1908	25394	240659
1909	25407	240637
1910	25419	240618
1911	25433	240603
1912	25448	240608
1913	25460	240586
1914	25473	240564
1915	25486	240547
1916	25498	240527
1917	25511	240506
1918	25523	240486
1919	25536	240465
1920	25549	240452
1921	25561	240428
1922	25573	240404
1923	25585	240376
1924	25598	240355
1925	25610	240333
1926	25627	240352
1927	25639	240333
1928	25652	240315
1929	25665	240298
1930	25678	240280
1931	25690	240259
1932	25703	240237
1933	25715	240216
1934	25728	240195
1935	25740	240177
1936	25753	240158
1937	25766	240142
1938	25778	240120
1939	25791	240100
1940	25803	240079
1941	25816	240054
1942	25828	240036
1943	25841	240015
1944	25854	239997
1945	25867	239980
1946	25879	239961
1947	25891	239938
1948	25904	239919
1949	25917	239899
1950	25929	239879
1951	25942	239860
1952	25954	239840
1953	25967	239819
1954	25979	239799
1955	25993	239788
1956	26006	239769
1957	26018	239746
1958	26031	239730
1959	26043	239709
1960	26057	239696
1961	26069	239675
1962	26081	239652
1963	26094	239636
1964	26108	239623
1965	26121	239607
1966	26134	239591
1967	26147	239574
1968	26160	239558
1969	26173	239542
1970	26185	239525
1971	26199	239511
1972	26211	239494
1973	26224	239476
1974	26238	239463
1975	26251	239447
1976	26264	239432
1977	26277	239416
1978	26291	239409
1979	26304	239397
1980	26317	239382
1981	26330	239368
1982	26343	239354
1983	26358	239351
1984	26371	239338
1985	26385	239333
1986	26399	239322
1987	26413	239311
1988	26427	239305
1989	26440	239291
1990	26453	239278
1991	26467	239272
1992	26481	239259
1993	26494	239247
1994	26507	239233
1995	26520	239219
1996	26534	239208
1997	26547	239192
1998	26561	239183
1999	26574	239172
2000	26588	239163
2001	26602	239155
2002	26616	239152
2003	26629	239137
2004	26643	239122
2005	26657	239115
2006	26669	239098
2007	26682	239083
2008	26696	239070
2009	26709	239056
2010	26722	239040
2011	26735	239026
2012	26749	239014
2013	26762	239000
2014	26776	238991
2015	26789	238978
2016	26802	238964
2017	26815	238951
2018	26828	238933
2019	26841	238918
2020	26854	238903
2021	26868	238891
2022	26882	238882
2023	26895	238869
2024	26908	238857
2025	26922	238845
2026	26935	238832
2027	26948	238816
2028	26961	238799
2029	26974	238786
2030	26988	238773
2031	27001	238759
2032	27014	238748
2033	27028	238737
2034	27041	238725
2035	27055	238715
2036	27068	238700
2037	27082	238689
2038	27095	238677
2039	27108	238663
2040	27121	238649
2041	27135	238635
2042	27148	238620
2043	27161	238606
2044	27174	238590
2045	27187	238572
2046	27202	238572
2047	27215	238558
2048	27230	238560
2049	27243	238546
2050	27256	238533
2051	27270	238527
2052	27284	238515
2053	27297	238501
2054	27310	238485
2055	27323	238469
2056	27337	238458
2057	27350	238443
2058	27363	238429
2059	27376	238416
2060	27389	238399
2061	27402	238382
2062	27415	238365
2063	27428	238349
2064	27441	238338
2065	27454	238321
2066	27467	238305
2067	27480	238287
2068	27493	238269
2069	27505	238252
2070	27518	238235
2071	27531	238214
2072	27543	238196
2073	27556	238179
2074	27569	238164
2075	27582	238144
2076	27595	238130
2077	27608	238111
2078	27620	238091
2079	27633	238076
2080	27646	238061
2081	27659	238045
2082	27673	238032
2083	27687	238026
2084	27700	238011
2085	27713	237991
2086	27725	237973
2087	27738	237956
2088	27751	237942
2089	27765	237932
2090	27778	237915
2091	27790	237895
2092	27803	237878
2093	27817	237871
2094	27830	237858
2095	27844	237845
2096	27857	237829
2097	27870	237815
2098	27883	237798
2099	27896	237781
2100	27909	237767
2101	27921	237748
2102	27934	237730
2103	27947	237714
2104	27960	237700
2105	27974	237687
2106	27986	237670
2107	28000	237656
2108	28013	237640
2109	28026	237626
2110	28039	237609
2111	28052	237594
2112	28065	237577
2113	28077	237559
2114	28090	237542
2115	28104	237533
2116	28117	237517
2117	28130	237500
2118	28143	237483
2119	28156	237470
2120	28169	237456
2121	28182	237441
2122	28195	237427
2123	28209	237416
2124	28222	237401
2125	28235	237385
2126	28248	237371
2127	28261	237353
2128	28274	237337
2129	28287	237323
2130	28300	237305
2131	28313	237288
2132	28327	237286
2133	28342	237287
2134	28356	237274
2135	28369	237261
2136	28382	237243
2137	28394	237226
2138	28407	237208
2139	28420	237188
2140	28433	237177
2141	28446	237161
2142	28459	237142
2143	28472	237127
2144	28485	237112
2145	28499	237106
2146	28513	237096
2147	28526	237081
2148	28542	237094
2149	28555	237074
2150	28568	237058
2151	28580	237035
2152	28593	237023
2153	28607	237010
2154	28619	236992
2155	28632	236976
2156	28646	236965
2157	28659	236949
2158	28672	236937
2159	28686	236929
2160	28700	236923
2161	28714	236914
2162	28728	236905
2163	28742	236899
2164	28757	236899
2165	28769	236880
2166	28782	236860
2167	28795	236842
2168	28807	236822
2169	28820	236808
2170	28833	236788
2171	28845	236768
2172	28858	236748
2173	28870	236727
2174	28883	236709
2175	28895	236689
2176	28908	236668
2177	28921	236654
2178	28934	236639
2179	28946	236618
2180	28959	236598
2181	28974	236601
2182	28986	236581
2183	28999	236563
2184	29012	236544
2185	29024	236523
2186	29037	236508
2187	29049	236486
2188	29061	236465
2189	29074	236442
2190	29086	236418
2191	29098	236397
2192	29110	236377
2193	29123	236361
2194	29135	236338
2195	29147	236316
2196	29160	236297
2197	29175	236294
2198	29187	236272
2199	29199	236252
2200	29212	236231
2201	29224	236209
2202	29236	236186
2203	29249	236175
2204	29262	236159
2205	29275	236143
2206	29289	236130
2207	29302	236115
2208	29314	236097
2209	29328	236084
2210	29341	236069
2211	29354	236054
2212	29366	236036
2213	29379	236020
2214	29420	236224
2215	29436	236238
2216	29483	236491
2217	29496	236475
2218	29528	236613
2219	29550	236669
2220	29575	236748
2221	29591	236760
2222	29606	236760
2223	29622	236766
2224	29646	236838
2225	29659	236824
2226	29675	236827
2227	29696	236875
2228	29710	236872
2229	29726	236881
2230	29740	236868
2231	29758	236893
2232	29774	236904
2233	29787	236889
2234	29800	236874
2235	29822	236929
2236	29836	236914
2237	29852	236923
2238	29868	236929
2239	29881	236919
2240	29897	236925
2241	29910	236911
2242	29927	236924
2243	29940	236911
2244	29954	236902
2245	29967	236885
2246	29980	236871
2247	29995	236866
2248	30008	236850
2249	30021	236839
2250	30035	236827
2251	30048	236812
2252	30063	236813
2253	30076	236799
2254	30091	236794
2255	30106	236795
2256	30120	236787
2257	30134	236775
2258	30148	236767
2259	30161	236751
2260	30174	236740
2261	30188	236726
2262	30201	236713
2263	30217	236722
2264	30230	236707
2265	30249	236735
2266	30262	236719
2267	30275	236701
2268	30294	236734
2269	30307	236716
2270	30319	236698
2271	30332	236682
2272	30346	236671
2273	30359	236654
2274	30372	236638
2275	30385	236622
2276	30398	236605
2277	30413	236602
2278	30426	236586
2279	30439	236569
2280	30451	236551
2281	30465	236537
2282	30477	236521
2283	30490	236504
2284	30506	236506
2285	30520	236496
2286	30533	236483
2287	30546	236467
2288	30559	236450
2289	30572	236439
2290	30585	236423
2291	30598	236407
2292	30612	236393
2293	30625	236378
2294	30638	236364
2295	30654	236371
2296	30667	236352
2297	30680	236340
2298	30693	236322
2299	30706	236306
2300	30719	236290
2301	30732	236271
2302	30744	236254
2303	30758	236238
2304	30770	236221
2305	30783	236206
2306	30796	236189
2307	30810	236176
2308	30823	236159
2309	30836	236143
2310	30849	236128
2311	30862	236112
2312	30875	236096
2313	30888	236079
2314	30901	236063
2315	30914	236047
2316	30926	236029
2317	30940	236014
2318	30952	235996
2319	30965	235980
2320	30978	235963
2321	30991	235948
2322	31004	235933
2323	31018	235918
2324	31030	235900
2325	31045	235899
2326	31059	235885
2327	31075	235896
2328	31089	235884
2329	31103	235879
2330	31117	235867
2331	31130	235854
2332	31143	235837
2333	31157	235829
2334	31171	235819
2335	31184	235807
2336	31198	235796
2337	31210	235774
2338	31222	235753
2339	31235	235730
2340	31246	235706
2341	31259	235687
2342	31271	235667
2343	31284	235648
2344	31296	235627
2345	31309	235609
2346	31321	235587
2347	31334	235571
2348	31348	235557
2349	31361	235544
2350	31374	235530
2351	31390	235535
2352	31409	235562
2353	31423	235556
2354	31436	235542
2355	31450	235532
2356	31464	235525
2357	31477	235508
2358	31490	235489
2359	31503	235472
2360	31517	235465
2361	31530	235450
2362	31543	235435
2363	31556	235422
2364	31570	235410
2365	31583	235393
2366	31596	235380
2367	31611	235378
2368	31624	235364
2369	31638	235353
2370	31651	235336
2371	31664	235321
2372	31677	235303
2373	31689	235284
2374	31702	235266
2375	31715	235247
2376	31727	235229
2377	31740	235210
2378	31753	235193
2379	31766	235175
2380	31778	235158
2381	31792	235145
2382	31804	235126
2383	31817	235107
2384	31830	235094
2385	31843	235076
2386	31857	235065
2387	31870	235054
2388	31883	235039
2389	31897	235024
2390	31910	235008
2391	31923	234996
2392	31936	234980
2393	31949	234962
2394	31962	234947
2395	31975	234931
2396	31988	234915
2397	32000	234895
2398	32013	234877
2399	32026	234864
2400	32039	234844
2401	32052	234832
2402	32065	234812
2403	32078	234798
2404	32091	234783
2405	32104	234764
2406	32117	234746
2407	32129	234726
2408	32142	234711
2409	32155	234696
2410	32167	234674
2411	32180	234654
2412	32192	234633
2413	32205	234616
2414	32218	234598
2415	32230	234580
2416	32246	234581
2417	32259	234565
2418	32272	234551
2419	32286	234541
2420	32298	234524
2421	32312	234510
2422	32324	234490
2423	32337	234472
2424	32350	234455
2425	32363	234440
2426	32375	234420
2427	32388	234400
2428	32401	234386
2429	32414	234368
2430	32426	234349
2431	32438	234328
2432	32451	234308
2433	32464	234296
2434	32478	234282
2435	32491	234269
2436	32504	234255
2437	32518	234243
2438	32531	234226
2439	32544	234212
2440	32558	234202
2441	32572	234198
2442	32585	234180
2443	32598	234167
2444	32611	234149
2445	32624	234133
2446	32637	234116
2447	32649	234096
2448	32662	234082
2449	32676	234068
2450	32689	234051
2451	32702	234038
2452	32715	234023
2453	32728	234005
2454	32741	233992
2455	32754	233976
2456	32768	233966
2457	32782	233956
2458	32795	233940
2459	32808	233927
2460	32821	233909
2461	32834	233895
2462	32847	233880
2463	32860	233865
2464	32873	233848
2465	32886	233835
2466	32899	233817
2467	32911	233796
2468	32924	233781
2469	32938	233770
2470	32953	233767
2471	32966	233749
2472	32978	233729
2473	32991	233712
2474	33018	233799
2475	33031	233782
2476	33044	233763
2477	33056	233744
2478	33069	233726
2479	33083	233716
2480	33096	233699
2481	33108	233679
2482	33121	233663
2483	33133	233643
2484	33146	233624
2485	33159	233607
2486	33171	233589
2487	33184	233570
2488	33196	233549
2489	33208	233529
2490	33234	233599
2491	33248	233591
2492	33260	233571
2493	33273	233553
2494	33286	233536
2495	33298	233515
2496	33311	233497
2497	33326	233496
2498	33338	233478
2499	33352	233467
2500	33365	233454
2501	33379	233439
2502	33392	233429
2503	33406	233416
2504	33418	233396
2505	33431	233376
2506	33443	233356
2507	33455	233337
2508	33468	233318
2509	33480	233298
2510	33493	233280
2511	33505	233261
2512	33518	233241
2513	33531	233225
2514	33543	233204
2515	33556	233186
2516	33569	233170
2517	33581	233149
2518	33595	233139
2519	33608	233127
2520	33621	233113
2521	33634	233097
2522	33647	233075
2523	33659	233057
2524	33672	233037
2525	33684	233016
2526	33697	232999
2527	33709	232979
2528	33721	232956
2529	33734	232939
2530	33747	232926
2531	33759	232905
2532	33771	232883
2533	33783	232861
2534	33795	232838
2535	33808	232820
2536	33821	232801
2537	33833	232779
2538	33845	232756
2539	33857	232734
2540	33869	232715
2541	33881	232693
2542	33893	232671
2543	33905	232650
2544	33918	232629
2545	33930	232606
2546	33943	232591
2547	33955	232570
2548	33967	232551
2549	33980	232532
2550	33992	232510
2551	34004	232491
2552	34017	232473
2553	34029	232450
2554	34041	232430
2555	34053	232407
2556	34065	232386
2557	34078	232364
2558	34090	232343
2559	34102	232326
2560	34115	232308
2561	34128	232291
2562	34141	232275
2563	34153	232255
2564	34166	232238
2565	34178	232216
2566	34190	232196
2567	34204	232182
2568	34216	232163
2569	34228	232141
2570	34240	232120
2571	34253	232100
2572	34266	232086
2573	34278	232066
2574	34290	232045
2575	34303	232025
2576	34315	232003
2577	34328	231992
2578	34342	231979
2579	34355	231965
2580	34367	231946
2581	34380	231927
2582	34393	231909
2583	34406	231894
2584	34419	231881
2585	34431	231862
2586	34444	231842
2587	34456	231825
2588	34469	231805
2589	34482	231789
2590	34496	231780
2591	34509	231764
2592	34521	231745
2593	34534	231727
2594	34546	231707
2595	34559	231689
2596	34571	231669
2597	34583	231650
2598	34596	231634
2599	34609	231616
2600	34622	231598
2601	34635	231584
2602	34648	231571
2603	34662	231561
2604	34675	231548
2605	34688	231530
2606	34700	231511
2607	34713	231494
